student_id,group_id,enrolled_at
565,93,2025-09-04T17:41:36.883422
565,39,2025-09-04T17:41:36.883423
566,149,2025-09-04T17:41:36.883423
567,93,2025-09-04T17:41:36.883424
567,39,2025-09-04T17:41:36.883424
568,93,2025-09-04T17:41:36.883425
568,39,2025-09-04T17:41:36.883425
569,93,2025-09-04T17:41:36.883426
569,148,2025-09-04T17:41:36.883426
569,39,2025-09-04T17:41:36.883427
569,26,2025-09-04T17:41:36.883427
569,27,2025-09-04T17:41:36.883443
569,28,2025-09-04T17:41:36.883444
570,93,2025-09-04T17:41:36.883445
570,39,2025-09-04T17:41:36.883445
571,147,2025-09-04T17:41:36.883446
571,93,2025-09-04T17:41:36.883446
572,93,2025-09-04T17:41:36.883447
572,148,2025-09-04T17:41:36.883447
572,39,2025-09-04T17:41:36.883448
572,26,2025-09-04T17:41:36.883448
572,27,2025-09-04T17:41:36.883449
572,28,2025-09-04T17:41:36.883449
572,31,2025-09-04T17:41:36.883450
574,147,2025-09-04T17:41:36.883451
574,16,2025-09-04T17:41:36.883451
575,93,2025-09-04T17:41:36.883452
575,39,2025-09-04T17:41:36.883453
576,93,2025-09-04T17:41:36.883453
576,148,2025-09-04T17:41:36.883454
576,39,2025-09-04T17:41:36.883454
576,128,2025-09-04T17:41:36.883455
576,79,2025-09-04T17:41:36.883455
577,93,2025-09-04T17:41:36.883459
577,39,2025-09-04T17:41:36.883459
578,93,2025-09-04T17:41:36.883460
578,39,2025-09-04T17:41:36.883460
579,147,2025-09-04T17:41:36.883461
579,4,2025-09-04T17:41:36.883461
580,93,2025-09-04T17:41:36.883462
580,39,2025-09-04T17:41:36.883462
581,93,2025-09-04T17:41:36.883463
581,148,2025-09-04T17:41:36.883464
581,39,2025-09-04T17:41:36.883464
583,147,2025-09-04T17:41:36.883465
585,50,2025-09-04T17:41:36.883465
585,93,2025-09-04T17:41:36.883466
586,147,2025-09-04T17:41:36.883466
586,93,2025-09-04T17:41:36.883467
587,93,2025-09-04T17:41:36.883467
587,39,2025-09-04T17:41:36.883468
588,147,2025-09-04T17:41:36.883468
588,52,2025-09-04T17:41:36.883469
588,93,2025-09-04T17:41:36.883469
588,125,2025-09-04T17:41:36.883470
588,79,2025-09-04T17:41:36.883470
588,127,2025-09-04T17:41:36.883471
588,122,2025-09-04T17:41:36.883471
588,129,2025-09-04T17:41:36.883472
588,95,2025-09-04T17:41:36.883472
588,131,2025-09-04T17:41:36.883473
588,97,2025-09-04T17:41:36.883473
588,6,2025-09-04T17:41:36.883474
588,134,2025-09-04T17:41:36.883474
588,102,2025-09-04T17:41:36.883475
588,8,2025-09-04T17:41:36.883475
590,93,2025-09-04T17:41:36.883476
590,148,2025-09-04T17:41:36.883477
590,39,2025-09-04T17:41:36.883477
590,26,2025-09-04T17:41:36.883477
591,147,2025-09-04T17:41:36.883478
591,15,2025-09-04T17:41:36.883479
591,32,2025-09-04T17:41:36.883479
591,33,2025-09-04T17:41:36.883480
592,147,2025-09-04T17:41:36.883480
592,93,2025-09-04T17:41:36.883481
593,147,2025-09-04T17:41:36.883481
593,93,2025-09-04T17:41:36.883482
594,147,2025-09-04T17:41:36.883482
595,149,2025-09-04T17:41:36.883483
595,93,2025-09-04T17:41:36.883483
596,149,2025-09-04T17:41:36.883484
596,93,2025-09-04T17:41:36.883484
597,149,2025-09-04T17:41:36.883485
597,93,2025-09-04T17:41:36.883486
599,149,2025-09-04T17:41:36.883487
599,93,2025-09-04T17:41:36.883488
601,147,2025-09-04T17:41:36.883488
601,50,2025-09-04T17:41:36.883489
601,93,2025-09-04T17:41:36.883489
602,93,2025-09-04T17:41:36.883490
602,148,2025-09-04T17:41:36.883490
602,39,2025-09-04T17:41:36.883491
602,26,2025-09-04T17:41:36.883491
602,27,2025-09-04T17:41:36.883492
602,28,2025-09-04T17:41:36.883492
602,16,2025-09-04T17:41:36.883493
603,147,2025-09-04T17:41:36.883493
604,93,2025-09-04T17:41:36.883498
604,148,2025-09-04T17:41:36.883499
604,39,2025-09-04T17:41:36.883499
604,26,2025-09-04T17:41:36.883499
604,27,2025-09-04T17:41:36.883500
604,28,2025-09-04T17:41:36.883500
605,147,2025-09-04T17:41:36.883501
606,147,2025-09-04T17:41:36.883502
608,147,2025-09-04T17:41:36.883502
608,93,2025-09-04T17:41:36.883503
608,25,2025-09-04T17:41:36.883503
609,147,2025-09-04T17:41:36.883504
609,93,2025-09-04T17:41:36.883504
609,92,2025-09-04T17:41:36.883505
610,147,2025-09-04T17:41:36.883505
610,93,2025-09-04T17:41:36.883506
611,147,2025-09-04T17:41:36.883506
612,147,2025-09-04T17:41:36.883507
613,147,2025-09-04T17:41:36.883508
613,93,2025-09-04T17:41:36.883508
615,147,2025-09-04T17:41:36.883509
615,3,2025-09-04T17:41:36.883509
616,149,2025-09-04T17:41:36.883510
618,147,2025-09-04T17:41:36.883510
618,92,2025-09-04T17:41:36.883511
620,147,2025-09-04T17:41:36.883512
621,93,2025-09-04T17:41:36.883512
621,148,2025-09-04T17:41:36.883513
623,147,2025-09-04T17:41:36.883513
623,93,2025-09-04T17:41:36.883514
624,149,2025-09-04T17:41:36.883514
624,15,2025-09-04T17:41:36.883515
624,79,2025-09-04T17:41:36.883515
624,75,2025-09-04T17:41:36.883516
626,149,2025-09-04T17:41:36.883517
626,93,2025-09-04T17:41:36.883517
627,149,2025-09-04T17:41:36.883518
627,93,2025-09-04T17:41:36.883518
628,69,2025-09-04T17:41:36.883519
629,148,2025-09-04T17:41:36.883519
629,43,2025-09-04T17:41:36.883520
629,40,2025-09-04T17:41:36.883520
629,38,2025-09-04T17:41:36.883521
629,41,2025-09-04T17:41:36.883521
629,15,2025-09-04T17:41:36.883522
629,78,2025-09-04T17:41:36.883522
629,115,2025-09-04T17:41:36.883523
630,93,2025-09-04T17:41:36.883524
631,93,2025-09-04T17:41:36.883524
631,148,2025-09-04T17:41:36.883525
631,25,2025-09-04T17:41:36.883525
632,5,2025-09-04T17:41:36.883526
633,149,2025-09-04T17:41:36.883526
633,93,2025-09-04T17:41:36.883527
633,39,2025-09-04T17:41:36.883527
638,147,2025-09-04T17:41:36.883528
641,147,2025-09-04T17:41:36.883528
641,50,2025-09-04T17:41:36.883529
641,93,2025-09-04T17:41:36.883529
643,148,2025-09-04T17:41:36.883530
643,43,2025-09-04T17:41:36.883530
646,93,2025-09-04T17:41:36.883531
646,92,2025-09-04T17:41:36.883531
646,39,2025-09-04T17:41:36.883532
648,93,2025-09-04T17:41:36.883532
648,148,2025-09-04T17:41:36.883533
648,39,2025-09-04T17:41:36.883533
648,26,2025-09-04T17:41:36.883534
651,94,2025-09-04T17:41:36.883535
652,93,2025-09-04T17:41:36.883535
652,148,2025-09-04T17:41:36.883536
652,25,2025-09-04T17:41:36.883536
652,40,2025-09-04T17:41:36.883537
654,147,2025-09-04T17:41:36.883537
654,93,2025-09-04T17:41:36.883538
656,147,2025-09-04T17:41:36.883538
656,93,2025-09-04T17:41:36.883539
657,93,2025-09-04T17:41:36.883539
657,39,2025-09-04T17:41:36.883540
659,149,2025-09-04T17:41:36.883540
660,147,2025-09-04T17:41:36.883541
660,52,2025-09-04T17:41:36.883541
660,2,2025-09-04T17:41:36.883542
660,93,2025-09-04T17:41:36.883542
660,30,2025-09-04T17:41:36.883543
660,29,2025-09-04T17:41:36.883543
660,15,2025-09-04T17:41:36.883544
660,31,2025-09-04T17:41:36.883544
660,127,2025-09-04T17:41:36.883545
660,122,2025-09-04T17:41:36.883545
660,129,2025-09-04T17:41:36.883546
660,95,2025-09-04T17:41:36.883547
660,17,2025-09-04T17:41:36.883547
660,64,2025-09-04T17:41:36.883548
660,77,2025-09-04T17:41:36.883548
660,97,2025-09-04T17:41:36.883549
660,111,2025-09-04T17:41:36.883549
660,84,2025-09-04T17:41:36.883550
660,86,2025-09-04T17:41:36.883550
660,116,2025-09-04T17:41:36.883552
660,82,2025-09-04T17:41:36.883552
660,80,2025-09-04T17:41:36.883553
660,37,2025-09-04T17:41:36.883553
660,102,2025-09-04T17:41:36.883554
660,120,2025-09-04T17:41:36.883554
660,117,2025-09-04T17:41:36.883555
660,88,2025-09-04T17:41:36.883555
660,72,2025-09-04T17:41:36.883556
664,148,2025-09-04T17:41:36.883557
664,43,2025-09-04T17:41:36.883557
665,149,2025-09-04T17:41:36.883558
667,93,2025-09-04T17:41:36.883561
667,39,2025-09-04T17:41:36.883562
667,115,2025-09-04T17:41:36.883562
667,89,2025-09-04T17:41:36.883563
667,114,2025-09-04T17:41:36.883563
668,147,2025-09-04T17:41:36.883564
670,148,2025-09-04T17:41:36.883565
670,43,2025-09-04T17:41:36.883565
671,3,2025-09-04T17:41:36.883566
671,94,2025-09-04T17:41:36.883566
673,149,2025-09-04T17:41:36.883567
673,15,2025-09-04T17:41:36.883568
673,3,2025-09-04T17:41:36.883568
676,147,2025-09-04T17:41:36.883569
676,92,2025-09-04T17:41:36.883569
676,38,2025-09-04T17:41:36.883570
676,145,2025-09-04T17:41:36.883570
677,147,2025-09-04T17:41:36.883571
679,148,2025-09-04T17:41:36.883572
679,43,2025-09-04T17:41:36.883572
679,40,2025-09-04T17:41:36.883573
679,41,2025-09-04T17:41:36.883573
679,124,2025-09-04T17:41:36.883574
680,147,2025-09-04T17:41:36.883574
680,149,2025-09-04T17:41:36.883575
680,148,2025-09-04T17:41:36.883575
681,148,2025-09-04T17:41:36.883576
681,78,2025-09-04T17:41:36.883576
681,87,2025-09-04T17:41:36.883577
681,35,2025-09-04T17:41:36.883577
684,149,2025-09-04T17:41:36.883578
684,93,2025-09-04T17:41:36.883578
684,92,2025-09-04T17:41:36.883579
685,147,2025-09-04T17:41:36.883579
685,15,2025-09-04T17:41:36.883580
689,149,2025-09-04T17:41:36.883581
690,147,2025-09-04T17:41:36.883581
690,149,2025-09-04T17:41:36.883582
690,16,2025-09-04T17:41:36.883582
691,147,2025-09-04T17:41:36.883583
691,93,2025-09-04T17:41:36.883583
691,148,2025-09-04T17:41:36.883584
691,25,2025-09-04T17:41:36.883584
691,28,2025-09-04T17:41:36.883585
693,147,2025-09-04T17:41:36.883585
693,3,2025-09-04T17:41:36.883586
697,15,2025-09-04T17:41:36.883587
698,147,2025-09-04T17:41:36.883587
702,147,2025-09-04T17:41:36.883588
702,93,2025-09-04T17:41:36.883588
704,149,2025-09-04T17:41:36.883589
704,93,2025-09-04T17:41:36.883589
705,147,2025-09-04T17:41:36.883590
706,148,2025-09-04T17:41:36.883591
706,43,2025-09-04T17:41:36.883591
706,40,2025-09-04T17:41:36.883592
708,148,2025-09-04T17:41:36.883592
708,43,2025-09-04T17:41:36.883593
708,40,2025-09-04T17:41:36.883593
708,41,2025-09-04T17:41:36.883594
708,15,2025-09-04T17:41:36.883594
708,69,2025-09-04T17:41:36.883595
708,94,2025-09-04T17:41:36.883595
708,42,2025-09-04T17:41:36.883596
708,32,2025-09-04T17:41:36.883596
708,33,2025-09-04T17:41:36.883597
711,148,2025-09-04T17:41:36.883597
711,43,2025-09-04T17:41:36.883598
711,40,2025-09-04T17:41:36.883598
712,148,2025-09-04T17:41:36.883599
712,43,2025-09-04T17:41:36.883599
713,148,2025-09-04T17:41:36.883600
713,43,2025-09-04T17:41:36.883600
714,148,2025-09-04T17:41:36.883601
714,43,2025-09-04T17:41:36.883601
715,148,2025-09-04T17:41:36.883602
715,43,2025-09-04T17:41:36.883602
715,40,2025-09-04T17:41:36.883603
715,41,2025-09-04T17:41:36.883603
715,79,2025-09-04T17:41:36.883604
715,85,2025-09-04T17:41:36.883604
715,119,2025-09-04T17:41:36.883605
715,81,2025-09-04T17:41:36.883605
715,113,2025-09-04T17:41:36.883606
715,115,2025-09-04T17:41:36.883606
715,114,2025-09-04T17:41:36.883607
716,148,2025-09-04T17:41:36.883608
716,43,2025-09-04T17:41:36.883608
716,115,2025-09-04T17:41:36.883609
717,148,2025-09-04T17:41:36.883609
717,43,2025-09-04T17:41:36.883610
718,148,2025-09-04T17:41:36.883610
718,43,2025-09-04T17:41:36.883611
718,40,2025-09-04T17:41:36.883611
718,41,2025-09-04T17:41:36.883612
719,148,2025-09-04T17:41:36.883613
719,43,2025-09-04T17:41:36.883613
719,40,2025-09-04T17:41:36.883614
719,41,2025-09-04T17:41:36.883614
720,148,2025-09-04T17:41:36.883615
720,43,2025-09-04T17:41:36.883615
720,30,2025-09-04T17:41:36.883616
720,29,2025-09-04T17:41:36.883617
720,145,2025-09-04T17:41:36.883618
721,148,2025-09-04T17:41:36.883618
721,43,2025-09-04T17:41:36.883619
721,40,2025-09-04T17:41:36.883619
721,30,2025-09-04T17:41:36.883620
721,29,2025-09-04T17:41:36.883620
721,145,2025-09-04T17:41:36.883621
721,3,2025-09-04T17:41:36.883621
721,37,2025-09-04T17:41:36.883622
722,93,2025-09-04T17:41:36.883622
722,44,2025-09-04T17:41:36.883626
722,30,2025-09-04T17:41:36.883626
722,29,2025-09-04T17:41:36.883627
722,115,2025-09-04T17:41:36.883627
723,148,2025-09-04T17:41:36.883628
723,43,2025-09-04T17:41:36.883628
723,38,2025-09-04T17:41:36.883629
723,15,2025-09-04T17:41:36.883629
723,145,2025-09-04T17:41:36.883630
723,3,2025-09-04T17:41:36.883630
723,69,2025-09-04T17:41:36.883631
723,119,2025-09-04T17:41:36.883632
723,113,2025-09-04T17:41:36.883632
723,115,2025-09-04T17:41:36.883633
723,114,2025-09-04T17:41:36.883633
725,148,2025-09-04T17:41:36.883634
725,43,2025-09-04T17:41:36.883634
725,40,2025-09-04T17:41:36.883635
725,41,2025-09-04T17:41:36.883635
725,124,2025-09-04T17:41:36.883636
725,3,2025-09-04T17:41:36.883636
725,123,2025-09-04T17:41:36.883637
726,52,2025-09-04T17:41:36.883637
726,148,2025-09-04T17:41:36.883638
726,43,2025-09-04T17:41:36.883638
726,40,2025-09-04T17:41:36.883639
726,38,2025-09-04T17:41:36.883640
726,41,2025-09-04T17:41:36.883640
726,15,2025-09-04T17:41:36.883641
726,3,2025-09-04T17:41:36.883641
726,94,2025-09-04T17:41:36.883642
726,42,2025-09-04T17:41:36.883643
726,32,2025-09-04T17:41:36.883643
726,53,2025-09-04T17:41:36.883644
726,33,2025-09-04T17:41:36.883645
726,115,2025-09-04T17:41:36.883645
728,148,2025-09-04T17:41:36.883646
728,43,2025-09-04T17:41:36.883647
729,92,2025-09-04T17:41:36.883647
729,148,2025-09-04T17:41:36.883648
729,43,2025-09-04T17:41:36.883649
729,40,2025-09-04T17:41:36.883649
729,41,2025-09-04T17:41:36.883650
729,15,2025-09-04T17:41:36.883650
730,148,2025-09-04T17:41:36.883651
730,43,2025-09-04T17:41:36.883652
730,40,2025-09-04T17:41:36.883652
731,148,2025-09-04T17:41:36.883653
731,43,2025-09-04T17:41:36.883654
735,148,2025-09-04T17:41:36.883654
735,43,2025-09-04T17:41:36.883655
735,40,2025-09-04T17:41:36.883656
735,41,2025-09-04T17:41:36.883656
735,42,2025-09-04T17:41:36.883657
735,6,2025-09-04T17:41:36.883658
735,60,2025-09-04T17:41:36.883658
737,148,2025-09-04T17:41:36.883659
737,43,2025-09-04T17:41:36.883660
738,148,2025-09-04T17:41:36.883660
738,43,2025-09-04T17:41:36.883661
738,3,2025-09-04T17:41:36.883661
738,69,2025-09-04T17:41:36.883662
739,148,2025-09-04T17:41:36.883662
739,43,2025-09-04T17:41:36.883663
739,40,2025-09-04T17:41:36.883663
739,41,2025-09-04T17:41:36.883664
739,124,2025-09-04T17:41:36.883664
739,47,2025-09-04T17:41:36.883665
739,103,2025-09-04T17:41:36.883665
740,148,2025-09-04T17:41:36.883666
740,43,2025-09-04T17:41:36.883666
741,148,2025-09-04T17:41:36.883667
741,43,2025-09-04T17:41:36.883667
741,40,2025-09-04T17:41:36.883668
741,38,2025-09-04T17:41:36.883669
741,41,2025-09-04T17:41:36.883669
741,15,2025-09-04T17:41:36.883670
741,145,2025-09-04T17:41:36.883670
741,3,2025-09-04T17:41:36.883671
741,69,2025-09-04T17:41:36.883671
741,94,2025-09-04T17:41:36.883672
741,42,2025-09-04T17:41:36.883672
742,147,2025-09-04T17:41:36.883673
742,43,2025-09-04T17:41:36.883673
742,54,2025-09-04T17:41:36.883675
743,148,2025-09-04T17:41:36.883676
743,43,2025-09-04T17:41:36.883676
744,52,2025-09-04T17:41:36.883677
744,148,2025-09-04T17:41:36.883677
744,43,2025-09-04T17:41:36.883678
744,40,2025-09-04T17:41:36.883678
744,38,2025-09-04T17:41:36.883679
744,41,2025-09-04T17:41:36.883679
744,15,2025-09-04T17:41:36.883680
744,145,2025-09-04T17:41:36.883680
744,3,2025-09-04T17:41:36.883681
744,71,2025-09-04T17:41:36.883681
744,42,2025-09-04T17:41:36.883682
744,53,2025-09-04T17:41:36.883682
744,115,2025-09-04T17:41:36.883683
744,114,2025-09-04T17:41:36.883683
745,148,2025-09-04T17:41:36.883684
745,43,2025-09-04T17:41:36.883685
746,148,2025-09-04T17:41:36.883686
746,43,2025-09-04T17:41:36.883687
747,148,2025-09-04T17:41:36.883687
747,43,2025-09-04T17:41:36.883688
748,148,2025-09-04T17:41:36.883688
748,43,2025-09-04T17:41:36.883690
749,148,2025-09-04T17:41:36.883691
749,43,2025-09-04T17:41:36.883691
749,145,2025-09-04T17:41:36.883692
749,78,2025-09-04T17:41:36.883692
750,148,2025-09-04T17:41:36.883693
750,43,2025-09-04T17:41:36.883693
750,40,2025-09-04T17:41:36.883694
750,41,2025-09-04T17:41:36.883694
750,15,2025-09-04T17:41:36.883695
751,148,2025-09-04T17:41:36.883695
751,43,2025-09-04T17:41:36.883696
751,40,2025-09-04T17:41:36.883696
751,41,2025-09-04T17:41:36.883697
752,148,2025-09-04T17:41:36.883697
752,43,2025-09-04T17:41:36.883698
752,3,2025-09-04T17:41:36.883698
752,18,2025-09-04T17:41:36.883699
753,148,2025-09-04T17:41:36.883699
753,43,2025-09-04T17:41:36.883700
753,40,2025-09-04T17:41:36.883701
753,38,2025-09-04T17:41:36.883701
753,41,2025-09-04T17:41:36.883702
753,15,2025-09-04T17:41:36.883702
753,145,2025-09-04T17:41:36.883703
753,3,2025-09-04T17:41:36.883703
753,69,2025-09-04T17:41:36.883704
753,94,2025-09-04T17:41:36.883704
753,42,2025-09-04T17:41:36.883705
753,32,2025-09-04T17:41:36.883705
753,33,2025-09-04T17:41:36.883706
753,115,2025-09-04T17:41:36.883706
754,148,2025-09-04T17:41:36.883707
754,43,2025-09-04T17:41:36.883707
754,40,2025-09-04T17:41:36.883708
755,148,2025-09-04T17:41:36.883709
755,43,2025-09-04T17:41:36.883709
756,148,2025-09-04T17:41:36.883710
756,43,2025-09-04T17:41:36.883710
757,148,2025-09-04T17:41:36.883711
757,43,2025-09-04T17:41:36.883711
757,12,2025-09-04T17:41:36.883712
758,148,2025-09-04T17:41:36.883712
758,43,2025-09-04T17:41:36.883713
759,148,2025-09-04T17:41:36.883713
759,43,2025-09-04T17:41:36.883714
760,148,2025-09-04T17:41:36.883715
760,43,2025-09-04T17:41:36.883715
761,148,2025-09-04T17:41:36.883716
761,43,2025-09-04T17:41:36.883716
762,148,2025-09-04T17:41:36.883717
762,43,2025-09-04T17:41:36.883718
762,40,2025-09-04T17:41:36.883718
762,38,2025-09-04T17:41:36.883719
762,41,2025-09-04T17:41:36.883720
762,145,2025-09-04T17:41:36.883720
762,94,2025-09-04T17:41:36.883721
762,79,2025-09-04T17:41:36.883721
762,75,2025-09-04T17:41:36.883722
762,16,2025-09-04T17:41:36.883723
762,24,2025-09-04T17:41:36.883723
764,148,2025-09-04T17:41:36.883724
764,43,2025-09-04T17:41:36.883724
764,30,2025-09-04T17:41:36.883725
764,29,2025-09-04T17:41:36.883725
764,31,2025-09-04T17:41:36.883726
765,148,2025-09-04T17:41:36.883726
765,43,2025-09-04T17:41:36.883727
765,48,2025-09-04T17:41:36.883727
766,148,2025-09-04T17:41:36.883728
766,43,2025-09-04T17:41:36.883729
766,30,2025-09-04T17:41:36.883729
766,29,2025-09-04T17:41:36.883729
766,15,2025-09-04T17:41:36.883730
766,3,2025-09-04T17:41:36.883730
766,31,2025-09-04T17:41:36.883731
766,59,2025-09-04T17:41:36.883732
767,148,2025-09-04T17:41:36.883732
767,43,2025-09-04T17:41:36.883733
769,148,2025-09-04T17:41:36.883733
769,43,2025-09-04T17:41:36.883734
769,40,2025-09-04T17:41:36.883734
769,145,2025-09-04T17:41:36.883735
770,148,2025-09-04T17:41:36.883735
770,43,2025-09-04T17:41:36.883736
770,40,2025-09-04T17:41:36.883736
770,41,2025-09-04T17:41:36.883737
770,15,2025-09-04T17:41:36.883737
770,3,2025-09-04T17:41:36.883738
770,42,2025-09-04T17:41:36.883738
771,148,2025-09-04T17:41:36.883739
771,43,2025-09-04T17:41:36.883740
772,148,2025-09-04T17:41:36.883740
772,43,2025-09-04T17:41:36.883743
773,148,2025-09-04T17:41:36.883744
773,43,2025-09-04T17:41:36.883745
774,148,2025-09-04T17:41:36.883745
774,43,2025-09-04T17:41:36.883746
774,40,2025-09-04T17:41:36.883746
775,148,2025-09-04T17:41:36.883747
775,43,2025-09-04T17:41:36.883747
775,40,2025-09-04T17:41:36.883748
775,41,2025-09-04T17:41:36.883748
776,148,2025-09-04T17:41:36.883749
776,43,2025-09-04T17:41:36.883749
776,40,2025-09-04T17:41:36.883750
776,41,2025-09-04T17:41:36.883751
776,3,2025-09-04T17:41:36.883752
776,94,2025-09-04T17:41:36.883753
776,32,2025-09-04T17:41:36.883754
776,79,2025-09-04T17:41:36.883754
776,75,2025-09-04T17:41:36.883755
776,33,2025-09-04T17:41:36.883755
776,115,2025-09-04T17:41:36.883756
778,148,2025-09-04T17:41:36.883756
778,43,2025-09-04T17:41:36.883757
778,40,2025-09-04T17:41:36.883757
778,41,2025-09-04T17:41:36.883758
778,42,2025-09-04T17:41:36.883758
779,148,2025-09-04T17:41:36.883759
779,43,2025-09-04T17:41:36.883759
779,40,2025-09-04T17:41:36.883760
780,148,2025-09-04T17:41:36.883760
780,43,2025-09-04T17:41:36.883761
780,40,2025-09-04T17:41:36.883761
780,41,2025-09-04T17:41:36.883762
780,32,2025-09-04T17:41:36.883762
780,33,2025-09-04T17:41:36.883763
781,147,2025-09-04T17:41:36.883763
781,38,2025-09-04T17:41:36.883764
782,148,2025-09-04T17:41:36.883765
782,43,2025-09-04T17:41:36.883765
782,40,2025-09-04T17:41:36.883765
782,45,2025-09-04T17:41:36.883766
782,46,2025-09-04T17:41:36.883767
782,47,2025-09-04T17:41:36.883768
782,115,2025-09-04T17:41:36.883768
785,148,2025-09-04T17:41:36.883769
785,43,2025-09-04T17:41:36.883769
786,147,2025-09-04T17:41:36.883770
791,148,2025-09-04T17:41:36.883771
791,43,2025-09-04T17:41:36.883771
791,40,2025-09-04T17:41:36.883772
792,148,2025-09-04T17:41:36.883772
792,43,2025-09-04T17:41:36.883773
792,40,2025-09-04T17:41:36.883773
792,41,2025-09-04T17:41:36.883774
792,124,2025-09-04T17:41:36.883774
793,148,2025-09-04T17:41:36.883775
793,43,2025-09-04T17:41:36.883776
794,148,2025-09-04T17:41:36.883777
794,43,2025-09-04T17:41:36.883777
794,40,2025-09-04T17:41:36.883778
795,147,2025-09-04T17:41:36.883780
797,148,2025-09-04T17:41:36.883781
797,43,2025-09-04T17:41:36.883781
797,30,2025-09-04T17:41:36.883782
797,29,2025-09-04T17:41:36.883782
797,145,2025-09-04T17:41:36.883783
797,3,2025-09-04T17:41:36.883783
797,69,2025-09-04T17:41:36.883784
797,94,2025-09-04T17:41:36.883785
797,31,2025-09-04T17:41:36.883785
797,98,2025-09-04T17:41:36.883786
797,7,2025-09-04T17:41:36.883786
797,110,2025-09-04T17:41:36.883787
799,148,2025-09-04T17:41:36.883787
799,43,2025-09-04T17:41:36.883788
801,148,2025-09-04T17:41:36.883788
801,43,2025-09-04T17:41:36.883789
801,40,2025-09-04T17:41:36.883789
801,41,2025-09-04T17:41:36.883790
801,42,2025-09-04T17:41:36.883790
801,115,2025-09-04T17:41:36.883790
801,35,2025-09-04T17:41:36.883791
802,148,2025-09-04T17:41:36.883792
802,43,2025-09-04T17:41:36.883792
802,40,2025-09-04T17:41:36.883792
802,41,2025-09-04T17:41:36.883793
802,112,2025-09-04T17:41:36.883793
803,148,2025-09-04T17:41:36.883794
803,43,2025-09-04T17:41:36.883795
804,147,2025-09-04T17:41:36.883797
804,3,2025-09-04T17:41:36.883798
805,149,2025-09-04T17:41:36.883798
806,147,2025-09-04T17:41:36.883799
807,147,2025-09-04T17:41:36.883800
808,148,2025-09-04T17:41:36.883800
808,126,2025-09-04T17:41:36.883801
808,106,2025-09-04T17:41:36.883801
808,104,2025-09-04T17:41:36.883802
810,149,2025-09-04T17:41:36.883802
813,26,2025-09-04T17:41:36.883803
813,28,2025-09-04T17:41:36.883803
814,149,2025-09-04T17:41:36.883804
815,148,2025-09-04T17:41:36.883804
815,43,2025-09-04T17:41:36.883805
815,40,2025-09-04T17:41:36.883805
817,147,2025-09-04T17:41:36.883806
818,148,2025-09-04T17:41:36.883807
818,43,2025-09-04T17:41:36.883807
818,40,2025-09-04T17:41:36.883807
819,147,2025-09-04T17:41:36.883808
820,147,2025-09-04T17:41:36.883809
821,148,2025-09-04T17:41:36.883809
821,43,2025-09-04T17:41:36.883810
821,40,2025-09-04T17:41:36.883810
821,38,2025-09-04T17:41:36.883811
821,41,2025-09-04T17:41:36.883811
821,42,2025-09-04T17:41:36.883812
821,115,2025-09-04T17:41:36.883812
824,148,2025-09-04T17:41:36.883814
824,43,2025-09-04T17:41:36.883814
824,40,2025-09-04T17:41:36.883815
824,41,2025-09-04T17:41:36.883815
824,42,2025-09-04T17:41:36.883816
824,115,2025-09-04T17:41:36.883816
825,148,2025-09-04T17:41:36.883817
825,43,2025-09-04T17:41:36.883817
826,147,2025-09-04T17:41:36.883818
827,148,2025-09-04T17:41:36.883819
827,43,2025-09-04T17:41:36.883820
827,40,2025-09-04T17:41:36.883821
827,41,2025-09-04T17:41:36.883821
827,145,2025-09-04T17:41:36.883822
830,147,2025-09-04T17:41:36.883823
833,147,2025-09-04T17:41:36.883823
834,148,2025-09-04T17:41:36.883824
834,43,2025-09-04T17:41:36.883824
834,40,2025-09-04T17:41:36.883825
834,41,2025-09-04T17:41:36.883825
834,15,2025-09-04T17:41:36.883826
834,3,2025-09-04T17:41:36.883826
836,147,2025-09-04T17:41:36.883827
836,38,2025-09-04T17:41:36.883827
836,15,2025-09-04T17:41:36.883828
836,145,2025-09-04T17:41:36.883828
837,148,2025-09-04T17:41:36.883829
837,43,2025-09-04T17:41:36.883829
837,40,2025-09-04T17:41:36.883830
838,148,2025-09-04T17:41:36.883830
838,43,2025-09-04T17:41:36.883831
838,40,2025-09-04T17:41:36.883831
838,30,2025-09-04T17:41:36.883832
838,29,2025-09-04T17:41:36.883832
838,41,2025-09-04T17:41:36.883833
838,71,2025-09-04T17:41:36.883833
838,31,2025-09-04T17:41:36.883834
838,115,2025-09-04T17:41:36.883834
839,148,2025-09-04T17:41:36.883835
839,43,2025-09-04T17:41:36.883835
839,40,2025-09-04T17:41:36.883836
839,41,2025-09-04T17:41:36.883836
839,42,2025-09-04T17:41:36.883837
841,147,2025-09-04T17:41:36.883838
841,32,2025-09-04T17:41:36.883838
841,33,2025-09-04T17:41:36.883838
843,147,2025-09-04T17:41:36.883839
843,43,2025-09-04T17:41:36.883840
846,148,2025-09-04T17:41:36.883840
846,44,2025-09-04T17:41:36.883841
846,48,2025-09-04T17:41:36.883841
847,148,2025-09-04T17:41:36.883842
847,43,2025-09-04T17:41:36.883843
847,40,2025-09-04T17:41:36.883843
847,41,2025-09-04T17:41:36.883844
848,148,2025-09-04T17:41:36.883844
848,44,2025-09-04T17:41:36.883845
848,48,2025-09-04T17:41:36.883845
